Date	SAS2(degC)<Average>	SAS1(degC)<Average>	TUNNEL6(degC)<Average>	CHAMBRE8(degC)<Average>	TEMP_EXTERIEURE(degC)<Average>	CHAMBRE9(degC)<Average>	TUNNEL5(degC)<Average>	TEMP_QUAI(degC)<Average>	SDM2(degC)<Average>	CONDUCTIVITE(mS)<Average>	PRESSION BP(Bars)<Average>	PRESSION HP_0(Bars)<Average>	PRESSION HP(Bars)<Average>	COMPTEUR EAU GENERAL(m3)	COMPTEUR EAU SALLE DES MACHINES(m3)
03/07/2017 19:10:00 	16.7000007629	13.7906980515	-31.1000003815	-20.2000007629	28.4212913513	-19	-32.9000015259	17.8615493774	27.0543327332	1326.4794921875	-4.2493376732	-6.2500000000	-6.2501749992	5958	47073
03/07/2017 19:00:00 	16.7519226074	13.8000001907	-31.0378684998	-20.2000007629	29.1963615417	-19.0021896362	-32.9309539795	17.8999996185	27.1000003815	1304.8005371094	-4.2493505478	-6.2500000000	-6.2502188683	5958	47073
03/07/2017 18:50:00 	16.8217601776	13.7925567627	-31	-20.2000007629	30.4455032349	-19.0009307861	-32.9442100525	17.8168678284	27.1000003815	1321.3582763672	-4.2493367195	-6.2500000000	-6.2501664162	5958	47073
03/07/2017 18:40:00 	16.8999996185	13.8000001907	-30.9097042084	-20.2000007629	29.3647804260	-19	-32.8985671997	17.7999992371	27.1243915558	1398.3449707031	-4.2493619919	-6.2500000000	-6.2501502037	5958	47073
03/07/2017 18:30:00 	16.9907016754	13.7975091934	-30.8889293671	-20.2000007629	29.2599296570	-19	-32.8139839172	17.7695083618	27.1778945923	1377.2132568359	-4.2493338585	-6.2500000000	-6.2502450943	5958	47073
03/07/2017 18:20:00 	17.0600204468	13.7776241302	-30.7078800201	-20.2000007629	31.4777469635	-19	-32.7854156494	17.6863288879	27.2000007629	1359.1403808594	-4.2493419647	-6.2500000000	-6.2502255440	5958	47073
03/07/2017 18:10:00 	17.1692142487	13.7869443893	-30.6248474121	-20.1606407166	31.3318386078	-19	-32.7000007629	17.6285552979	27.2046394348	1342.8905029297	-4.2493119240	-6.2500000000	-6.2501893044	5958	47073
03/07/2017 18:00:00 	17.3445796967	13.8000001907	-30.5760288239	-20.1149196625	34.6718597412	-19.0006294250	-32.7000007629	17.5584144592	27.2000007629	1321.6203613281	-4.2493686676	-6.2500000000	-6.2502369881	5958	47073
03/07/2017 17:50:00 	17.6112632751	13.7872505188	-30.5244846344	-20.1000003815	33.0623626709	-19	-32.7000007629	17.5000000000	27.2000007629	1310.5727539062	-4.2493376732	-6.2500000000	-6.2502903938	5958	47073
03/07/2017 17:40:00 	18.0793762207	13.6999998093	-30.4783229828	-20.0374965668	31.7299365997	-19	-32.7000007629	17.3813037872	27.2000007629	1399.7115478516	-4.2493581772	-6.2499918938	-6.2501759529	5958	47073
03/07/2017 17:30:00 	18.7853679657	13.6999998093	-30.5000000000	-19.9086837769	31.0354213715	-19	-32.8285598755	17.1655960083	27.2000007629	1382.6467285156	-4.2493019104	-6.2500000000	-6.2501969337	5958	47073
03/07/2017 17:20:00 	19.2622528076	13.6855115891	-30.4515342712	-19.9424667358	31.4921951294	-19	-32.8012275696	17.0695495605	27.2547264099	1360.4179687500	-4.2492985725	-6.2500000000	-6.2501115799	5958	47073
03/07/2017 17:10:00 	19.2850685120	13.6999998093	-30.3226051331	-19.9694366455	31.4876689911	-19	-32.7189521790	16.9458980560	27.2999992371	1344.7121582031	-4.2493367195	-6.2500000000	-6.2501487732	5958	47073
03/07/2017 17:00:00 	19.2749557495	13.6573743820	-30.2184810638	-19.8430900574	31.9394817352	-19	-32.6966171265	16.7734012604	27.2480831146	1300.4721679688	-4.2493033409	-6.2500000000	-6.2501668930	5958	47073
03/07/2017 16:50:00 	19.2611656189	13.6352777481	-30.0695381165	-19.7363491058	31.2151184082	-19	-32.6088180542	16.6746978760	27.2483768463	1363.8795166016	-4.2493376732	-6.2500000000	-6.2502026558	5958	47073
03/07/2017 16:40:00 	18.8694915771	13.6236934662	-29.9849357605	-19.8164272308	33.1127014160	-18.9650382996	-32.5485420227	16.5701980591	27.1799659729	1391.3559570312	-4.2493324280	-6.2500000000	-6.2501826286	5958	47073
03/07/2017 16:30:00 	18.7417774200	13.6723384857	-29.8413276672	-19.9143390656	29.4528388977	-18.9975490570	-32.5000000000	16.5000000000	27.1116485596	1360.1846923828	-4.2493300438	-6.2500000000	-6.2502379417	5958	47073
03/07/2017 16:20:00 	18.8163013458	13.6090393066	-29.7627220154	-20.0908756256	30.6350173950	-19	-32.4470062256	16.5046577454	27.1072292328	1334.1718750000	-4.2493371964	-6.2500000000	-6.2501115799	5958	47073
03/07/2017 16:10:00 	18.7264804840	13.5793018341	-29.6418800354	-20.2221965790	28.7050762177	-19	-32.3727302551	16.5683250427	27.1000003815	1292.0444335938	-4.2493367195	-6.2500000000	-6.2501425743	5958	47073
03/07/2017 16:00:00 	18.8236026764	13.6000003815	-29.5494308472	-20.3748264313	29.8246898651	-19	-32.2999992371	16.5000000000	27.0801582336	1382.1630859375	-4.2493348122	-6.2500000000	-6.2502617836	5958	47073
03/07/2017 15:50:00 	18.6533489227	13.6030893326	-29.4061431885	-20.3999996185	29.5824298859	-19.0674324036	-32.2027282715	16.5000000000	27.0252685547	1383.4384765625	-4.2493400574	-6.2500000000	-6.2502307892	5958	47073
03/07/2017 15:40:00 	18.3159961700	13.5962038040	-29.3093357086	-20.4935626984	28.4083003998	-19.1000003815	-32.0603103638	16.4296455383	26.9351501465	1338.2039794922	-4.2493715286	-6.2500000000	-6.2501468658	5958	47073
03/07/2017 15:30:00 	18.2848491669	13.6049928665	-29.3471908569	-20.4717521667	27.7621841431	-19.1000003815	-31.8128376007	16.3845882416	26.9232215881	1293.1636962891	-4.2493100166	-6.2500000000	-6.2501387596	5958	47073
03/07/2017 15:20:00 	18.3380680084	13.5777435303	-29.7544727325	-20.2883472443	27.2935543060	-19.1000003815	-31.2966976166	16.3500690460	27.1202487946	1267.6972656250	-4.2493362427	-6.2499918938	-6.2501683235	5958	47073
03/07/2017 15:10:00 	18.3650550842	13.5860157013	-29.5161075592	-20.4593582153	29.5258979797	-19.1431121826	-31.6190433502	16.2884483337	27.2012443542	1282.3341064453	-4.2492761612	-6.2500000000	-6.2502021790	5958	47073
03/07/2017 15:00:00 	18.2844753265	13.6000003815	-28.9982051849	-20.5086421967	28.3142662048	-19.2000007629	-32.0423469543	16.1548385620	27.3147659302	1395.3891601562	-4.2493424416	-6.2500000000	-6.2501673698	5958	47073
03/07/2017 14:50:00 	17.9794635773	13.6000003815	-29.2750911713	-20.4058933258	27.3790836334	-19.2000007629	-32.4230232239	16.0978736877	27.4959716797	1372.8068847656	-4.2494902611	-6.2499489784	-6.2503509521	5958	47073
03/07/2017 14:40:00 	18.0461521149	13.6000003815	-29.2421569824	-20.3012218475	27.2393665314	-19.2000007629	-32.3835182190	16.0434989929	27.3938350677	1355.5887451172	-4.2494134903	-6.2499327660	-6.2503042221	5958	47073
03/07/2017 14:30:00 	18.2027606964	13.6012420654	-29.2278594971	-20.3585987091	26.6150588989	-19.2000007629	-32.4576339722	15.9848890305	27.2506637573	1336.8433837891	-4.2494516373	-6.2498297691	-6.2504043579	5958	47073
03/07/2017 14:20:00 	18.3400993347	13.6188983917	-29.1353721619	-20.4797325134	26.8161964417	-19.2052154541	-32.5276298523	15.9263296127	27.0492286682	1286.6607666016	-4.2494263649	-6.2499403954	-6.2504057884	5958	47073
03/07/2017 14:10:00 	18.1436862946	13.6000003815	-28.9355831146	-20.4665737152	27.2100486755	-19.2000007629	-32.4271316528	15.8238687515	26.9387931824	1383.1120605469	-4.2494220734	-6.2499203682	-6.2503829002	5958	47073
03/07/2017 14:00:00 	17.6806945801	13.6090097427	-29.0019741058	-20.5573520660	26.0359134674	-19.2000007629	-32.5849761963	15.6617946625	27.2830562592	1388.2695312500	-4.2494626045	-6.2498345375	-6.2505211830	5958	47073
03/07/2017 13:50:00 	17.4792060852	13.6182746887	-28.8255214691	-20.7617950439	25.7538394928	-19.2561511993	-32.5000000000	15.5293016434	27.1836071014	1356.1733398438	-4.2495064735	-6.2498054504	-6.2505512238	5958	47073
03/07/2017 13:40:00 	17.5354156494	13.5713844299	-28.5085086823	-20.9753360748	25.3628406525	-19.2929058075	-32.3528137207	15.4649810791	27.0184841156	1344.1173095703	-4.2493619919	-6.2497701645	-6.2508249283	5958	47073
03/07/2017 13:30:00 	17.6892414093	13.6001043320	-27.8717861176	-21	26.0558547974	-19.2953281403	-31.9965572357	15.4083375931	26.8340587616	1309.5162353516	-4.2495136261	-6.2498350143	-6.2502398491	5958	47073
03/07/2017 13:20:00 	17.4211483002	13.6621704102	-26.1953945160	-21	25.7811279297	-19.2999992371	-31.0298080444	15.3095397949	26.3730373383	1428.4884033203	-4.2494120598	-6.2499203682	-6.2503619194	5958	47073
03/07/2017 13:10:00 	17.1402626038	13.6356868744	-21.0668678284	-21.0288505554	25.9799213409	-19.2999992371	-27.4064044952	15.2346858978	25.4200267792	1366.1312255859	-4.2493972778	-6.2499246597	-6.2503123283	5958	47073
03/07/2017 13:00:00 	16.9340267181	13.6899948120	-15.8892374039	-21.0605659485	24.3661613464	-19.2999992371	-27.2226963043	15.1364736557	25.2152233124	1290.7500000000	-4.2493329048	-6.2500000000	-6.2501153946	5958	47073
03/07/2017 12:50:00 	16.8417224884	13.7455205917	-16.3138446808	-20.9922828674	24.3996543884	-19.2999992371	-28.2157249451	15.0179700851	25.2999992371	1290.2164306641	-4.2493128777	-6.2500000000	-6.2501745224	5958	47073
03/07/2017 12:40:00 	16.6156368256	13.7145318985	-17.7727642059	-20.8596649170	24.5494651794	-19.3095951080	-29.0601997375	14.8523473740	25.4190196991	1289.0399169922	-4.2493515015	-6.2500000000	-6.2501740456	5958	47073
03/07/2017 12:30:00 	16.4007453918	13.7193880081	-19.5222835541	-20.9869098663	22.7512645721	-19.3508644104	-29.9507827759	14.7208442688	25.5840530396	1287.8383789062	-4.2493863106	-6.2500000000	-6.2501745224	5958	47073
03/07/2017 12:20:00 	16.2785606384	13.6814069748	-21.8610897064	-21.0640392303	22.6243190765	-19.3962230682	-30.8715248108	14.6045188904	25.8731632233	1292.8869628906	-4.2493448257	-6.2500000000	-6.2501306534	5958	47073
03/07/2017 12:10:00 	16.2589607239	13.6999998093	-25.1210289001	-21.1472206116	21.9862747192	-19.3999996185	-31.7886905670	14.5446310043	26.3163509369	1301.1052246094	-4.2493238449	-6.2500000000	-6.2501459122	5958	47073
03/07/2017 12:00:00 	16.3633804321	13.7138814926	-28.3788337708	-21.3588733673	22.2374649048	-19.3999996185	-32.4726524353	14.5690612793	26.6000003815	1321.0843505859	-4.2494516373	-6.2499089241	-6.2503757477	5958	47073
03/07/2017 11:50:00 	16.3287410736	13.6999998093	-28.6881752014	-21.4762649536	21.3661842346	-19.4917144775	-32.5999984741	14.6000003815	26.6000003815	1303.5577392578	-4.2493987083	-6.2497897148	-6.2505970001	5958	47073
03/07/2017 11:40:00 	16.2999992371	13.6999998093	-28.5891971588	-21.6062927246	21.2291736603	-19.5000000000	-32.5381965637	14.6000003815	26.6000003815	1313.6917724609	-4.2493700981	-6.2499098778	-6.2506289482	5958	47073
03/07/2017 11:30:00 	16.2999992371	13.6999998093	-28.4905948639	-21.6143741608	20.4287319183	-19.5115966797	-32.5000000000	14.6000003815	26.5508365631	1392.6910400391	-4.2495188713	-6.2499442101	-6.2506961823	5958	47073
03/07/2017 11:20:00 	16.2550067902	13.6999998093	-28.3101348877	-21.6932334900	19.9943714142	-19.5969104767	-32.4115180969	14.5647106171	26.5000000000	1370.4415283203	-4.2494559288	-6.2497820854	-6.2505116463	5958	47073
03/07/2017 11:10:00 	16.2000007629	13.6999998093	-28.1179218292	-21.7000007629	20.1523780823	-19.5836009979	-32.3941383362	14.5189237595	26.5037021637	1345.6370849609	-4.2493805885	-6.2497420311	-6.2503767014	5958	47073
03/07/2017 11:00:00 	16.2761554718	13.7232561111	-27.9404392242	-21.7951545715	19.6759128571	-19.6707744598	-32.2573966980	14.5972146988	26.5000000000	1318.8079833984	-4.2494297028	-6.2498164177	-6.2504229546	5958	47073
03/07/2017 10:50:00 	16.2999992371	13.7851076126	-27.6979637146	-21.8469371796	19.5490417480	-19.6500091553	-32.0618972778	14.6034002304	26.5000000000	1305.9703369141	-4.2494249344	-6.2499246597	-6.2504272461	5958	47073
03/07/2017 10:40:00 	16.2038860321	13.8340988159	-27.3756389618	-21.8168506622	19.4166603088	-19.7232227325	-31.6828212738	14.6309223175	26.4719791412	1295.2177734375	-4.2494330406	-6.2498216629	-6.2504124641	5958	47073
03/07/2017 10:30:00 	16.1000003815	13.8988447189	-26.3786449432	-21.7940483093	19.1008758545	-19.7352886200	-31.1053562164	14.6873617172	26.2096443176	1400.0618896484	-4.2493219376	-6.2499556541	-6.2505435944	5958	47073
03/07/2017 10:20:00 	15.9624843597	13.7989635468	-22.7225799561	-21.8250923157	19.1542263031	-19.7844657898	-27.9268150330	14.6597785950	25.6475658417	1322.5773925781	-4.2495145798	-6.2498078346	-6.2503843307	5958	47073
03/07/2017 10:10:00 	15.8999996185	13.5324563980	-17.0355606079	-21.9021759033	18.8251228333	-19.8024559021	-23.6375255585	14.6239128113	25.0150527954	1331.9143066406	-4.2494173050	-6.2498908043	-6.2503595352	5958	47073
03/07/2017 10:00:00 	15.8999996185	13.1319227219	-12.7743110657	-21.9409656525	18.8627567291	-19.8198585510	-22.6662330627	14.6265678406	24.8450565338	1350.8293457031	-4.2493791580	-6.2500000000	-6.2501411438	5958	47073
03/07/2017 09:50:00 	15.8669948578	12.8775100708	-15.4659929276	-21.9979953766	18.3861446381	-19.8257064819	-22.9246349335	14.7257957458	25.0867061615	1361.8526611328	-4.2493515015	-6.2500000000	-6.2501764297	5958	47073
03/07/2017 09:40:00 	15.9218854904	12.6066589355	-17.7771511078	-22.0055904388	18.0354995728	-19.8999996185	-23.3413181305	14.8572101593	25.2361488342	1385.8256835938	-4.2493262291	-6.2500200272	-6.2501959801	5958	47073
03/07/2017 09:30:00 	16.0590801239	12.5751886368	-19.5114574432	-22.1922092438	17.8091411591	-19.9426918030	-20.6105804443	15.0044746399	24.7050361633	1347.2580566406	-4.2494187355	-6.2499036789	-6.2503733635	5958	47073
03/07/2017 09:20:00 	16.1804580688	12.6888227463	-21.0864677429	-22.2819328308	17.4883308411	-20	-16.9636554718	15.1854305267	24.4058876038	1299.3739013672	-4.2492790222	-6.2500000000	-6.2503151894	5958	47073
03/07/2017 09:10:00 	16.2255325317	12.8730096817	-23.0607967377	-22.2462139130	17.2117195129	-19.9910202026	-20.1302757263	15.3505353928	24.4634151459	1301.1026611328	-4.2493391037	-6.2500000000	-6.2501487732	5958	47073
03/07/2017 09:00:00 	16.2999992371	13.0315141678	-23.3267593384	-22.2452011108	16.9931564331	-20.0118083954	-23.4019126892	15.4878578186	24.5335674286	1303.0826416016	-4.2492904663	-6.2500000000	-6.2502269745	5958	47073
03/07/2017 08:50:00 	16.2104244232	13.0231657028	-23.3247451782	-22.3934535980	16.7144794464	-20.0294132233	-23.5900669098	15.5527553558	24.6417865753	1305.7557373047	-4.2493419647	-6.2500000000	-6.2502093315	5958	47073
03/07/2017 08:40:00 	16.1885452271	13.0252990723	-23.1579761505	-22.4181480408	16.6585559845	-20.1219959259	-23.3365249634	15.6152324677	24.7634754181	1307.6119384766	-4.2493553162	-6.2500000000	-6.2502026558	5958	47073
03/07/2017 08:30:00 	16.1817111969	13.0136766434	-23.8228645325	-22.5668239594	16.5766086578	-20.2081184387	-23.5477809906	15.6999998093	24.9971237183	1310.8911132812	-4.2492861748	-6.2500000000	-6.2501802444	5958	47073
03/07/2017 08:20:00 	16.0210552216	13.1081972122	-26.3084259033	-22.7710285187	16.4175186157	-20.2999992371	-25.7336502075	15.7831134796	25.1849956512	1314.6176757812	-4.2493071556	-6.2500000000	-6.2501568794	5958	47073
03/07/2017 08:10:00 	15.7165203094	13.1937913895	-27.0211677551	-22.9560337067	16.3783931732	-20.3792343140	-26.2592430115	15.8000001907	25.3873023987	1316.9473876953	-4.2493114471	-6.2500000000	-6.2501158714	5958	47073
03/07/2017 08:00:00 	15.3999996185	13.1332864761	-27.5023136139	-23.0856628418	16.3854866028	-20.4643821716	-26.1823501587	15.8000001907	25.6899032593	1319.0367431641	-4.2493214607	-6.2500000000	-6.2501316071	5958	47073
03/07/2017 07:50:00 	15.3999996185	13.1924982071	-28.1261425018	-23.3187274933	16.2628555298	-20.6241588593	-25.8879470825	15.8000001907	25.9078979492	1320.5969238281	-4.2493538857	-6.2500000000	-6.2501945496	5958	47073
03/07/2017 07:40:00 	15.3999996185	13.3599653244	-28.8171730042	-23.6903457642	16.0680351257	-20.8037071228	-28.0183448792	15.8000001907	26.1965351105	1321.6387939453	-4.2493224144	-6.2500000000	-6.2501745224	5958	47073
03/07/2017 07:30:00 	15.3999996185	13.3297967911	-29.7239818573	-24.1195125580	15.9314699173	-20.9561424255	-27.9599037170	15.8000001907	26.5296058655	1322.6340332031	-4.2493147850	-6.2500000000	-6.2501740456	5958	47073
03/07/2017 07:20:00 	15.3999996185	13.3914403915	-30.9168758392	-24.5869026184	15.8493528366	-21.1269378662	-27.6704235077	15.7266778946	26.9598445892	1326.8666992188	-4.2493076324	-6.2500000000	-6.2501506805	5958	47073
03/07/2017 07:10:00 	15.3999996185	13.5256567001	-32.1412925720	-25.1330509186	15.7273149490	-21.3313407898	-26.7464752197	15.7201108932	27.5909118652	1341.3348388672	-4.2493247986	-6.2500000000	-6.2502093315	5958	47073
03/07/2017 07:00:00 	15.3999996185	13.6326713562	-33.1773567200	-25.7093696594	15.6393260956	-21.4832668304	-29.3863620758	15.6999998093	28.0871219635	1375.6660156250	-4.2493815422	-6.2498607635	-6.2504811287	5958	47073
03/07/2017 06:50:00 	15.3999996185	13.5947513580	-33.3027801514	-25.7000007629	15.5599107742	-21.6490173340	-33.6278839111	15.6999998093	28.1813716888	1367.8856201172	-4.2495164871	-6.2497620583	-6.2503967285	5958	47073
03/07/2017 06:40:00 	15.3999996185	13.5981531143	-33.2677612305	-25.6394920349	15.4461574554	-21.8322219849	-33.5551185608	15.6999998093	28.2945766449	1340.4210205078	-4.2496023178	-6.2497725487	-6.2505784035	5958	47073
03/07/2017 06:30:00 	15.3999996185	13.6000003815	-33.1836624146	-25.5806789398	15.3920364380	-21.9585838318	-33.4456405640	15.6999998093	28.4517230988	1311.1654052734	-4.2494769096	-6.2497940063	-6.2505116463	5958	47073
03/07/2017 06:20:00 	15.3999996185	13.5950613022	-33.1108779907	-25.4849586487	15.3000001907	-22.1010017395	-33.2920036316	15.7433090210	28.7209110260	1407.5800781250	-4.2494435310	-6.2498450279	-6.2503924370	5958	47073
03/07/2017 06:10:00 	15.3999996185	13.6000003815	-32.7884674072	-25.3082008362	15.2987051010	-22.3308181763	-32.7017784119	15.7923002243	28.9863948822	1354.3719482422	-4.2493200302	-6.2500319481	-6.2504930496	5958	47073
03/07/2017 06:00:00 	15.3999996185	13.6000003815	-31.8005523682	-25.1000003815	15.1655445099	-22.6823673248	-31.3229370117	15.8000001907	29	1318.0784912109	-4.2494573593	-6.2498927116	-6.2503333092	5958	47073
03/07/2017 05:50:00 	15.3999996185	13.6015367508	-31.7000007629	-25.0984649658	15.1358022690	-22.7000007629	-31.2250137329	15.8460206985	29	1394.6636962891	-4.2493944168	-6.2499241829	-6.2503380775	5958	47073
03/07/2017 05:40:00 	15.3999996185	13.6000003815	-31.7000007629	-25.0628376007	15.1925983429	-22.6462402344	-31.2000007629	15.8999996185	28.9771747589	1345.1397705078	-4.2493672371	-6.2499127388	-6.2504005432	5958	47073
03/07/2017 05:30:00 	15.3999996185	13.6000003815	-31.7000007629	-25.0105991364	15.0234918594	-22.6111869812	-31.2000007629	15.9719057083	28.9953632355	1290.7263183594	-4.2493953705	-6.2499165535	-6.2504191399	5958	47073
03/07/2017 05:20:00 	15.3999996185	13.5913009644	-31.6868228912	-25	15.0956764221	-22.6000003815	-31.2000007629	16	29	1402.9298095703	-4.2494959831	-6.2499089241	-6.2503647804	5958	47073
03/07/2017 05:10:00 	15.3999996185	13.5223255157	-31.6532096863	-24.9632167816	15.1000003815	-22.6000003815	-31.1768131256	16	29.0801753998	1358.8891601562	-4.2494683266	-6.2499365807	-6.2504243851	5958	47073
03/07/2017 05:00:00 	15.3999996185	13.5481128693	-31.6136016846	-24.9218921661	15.1835203171	-22.6000003815	-31.1000003815	16	29.0012245178	1291.4034423828	-4.2494063377	-6.2499289513	-6.2503428459	5958	47073
03/07/2017 04:50:00 	15.3999996185	13.5660419464	-31.6000003815	-24.8999996185	15.2509460449	-22.5576858521	-31.0720767975	16.0854549408	29.0305366516	1397.0206298828	-4.2494454384	-6.2499604225	-6.2504034042	5958	47073
03/07/2017 04:40:00 	15.3999996185	13.6000003815	-31.6000003815	-24.8962917328	15.3888921738	-22.5000000000	-31	16.1000003815	29.0368061066	1365.5388183594	-4.2494225502	-6.2499446869	-6.2503490448	5958	47073
03/07/2017 04:30:00 	15.3999996185	13.5738821030	-31.6000003815	-24.8463077545	15.4844303131	-22.5000000000	-31	16.1214618683	29.0800113678	1297.0905761719	-4.2494125366	-6.2499365807	-6.2502808571	5958	47073
03/07/2017 04:20:00 	15.3999996185	13.5558357239	-31.5970172882	-24.7999992371	15.5242023468	-22.5000000000	-31	16.1854343414	29.0966053009	1403.2602539062	-4.2494039536	-6.2498884201	-6.2503342628	5958	47073
03/07/2017 04:10:00 	15.3999996185	13.5555582047	-31.5998554230	-24.7794246674	15.5869388580	-22.4842815399	-30.9980354309	16.2000007629	29.1000003815	1359.4951171875	-4.2494597435	-6.2499246597	-6.2502932549	5958	47073
03/07/2017 04:00:00 	15.3999996185	13.5257930756	-31.6000003815	-24.7180747986	15.6000003815	-22.4176597595	-30.9635257721	16.2000007629	29.1000003815	1299.5954589844	-4.2494134903	-6.2499165535	-6.2504281998	5958	47073
03/07/2017 03:50:00 	15.3999996185	13.5545978546	-31.5337581635	-24.6939983368	15.6736583710	-22.3999996185	-30.8999996185	16.1852512360	29.1071586609	1403.4318847656	-4.2494029999	-6.2499365807	-6.2504191399	5958	47073
03/07/2017 03:40:00 	15.3999996185	13.5756206512	-31.4910163879	-24.6086387634	15.7568798065	-22.3999996185	-30.8999996185	16.1000003815	29.1056385040	1362.7551269531	-4.2494144440	-6.2499170303	-6.2503428459	5958	47073
03/07/2017 03:30:00 	15.3999996185	13.5339145660	-31.4894428253	-24.5455055237	15.8797483444	-22.3999996185	-30.8999996185	16.1000003815	29.1448173523	1307.5123291016	-4.2494883537	-6.2499012947	-6.2504272461	5958	47073
03/07/2017 03:20:00 	15.3999996185	13.5925683975	-31.4237632751	-24.5000000000	16.0189685822	-22.3922576904	-30.8393173218	16.0148983002	29.1346092224	1405.4971923828	-4.2493991852	-6.2499284744	-6.2503581047	5958	47073
03/07/2017 03:10:00 	15.3999996185	13.5702371597	-31.4047794342	-24.4123096466	16.1000003815	-22.3474369049	-30.7999992371	16	29.1712532043	1352.8022460938	-4.2494287491	-6.2499604225	-6.2503252029	5958	47073
03/07/2017 03:00:00 	15.3999996185	13.5938110352	-31.3999996185	-24.3302574158	16.1530704498	-22.2999992371	-30.7999992371	16	29.1884136200	1322.0783691406	-4.2494034767	-6.2499046326	-6.2503299713	5958	47073
03/07/2017 02:50:00 	15.3999996185	13.5803136826	-31.3383197784	-24.2156524658	16.2176017761	-22.2870368958	-30.7423725128	16	29.2000007629	1402.0859375000	-4.2494502068	-6.2499485016	-6.2503323555	5958	47073
03/07/2017 02:40:00 	15.3999996185	13.5429735184	-31.2999992371	-24.0883598328	16.3984813690	-22.2755641937	-30.7000007629	16	29.2000007629	1338.3218994141	-4.2494077682	-6.2499642372	-6.2502655983	5958	47073
03/07/2017 02:30:00 	15.3999996185	13.5000000000	-31.2168655396	-23.9510936737	16.4157104492	-22.2578296661	-30.7000007629	16.0096988678	29.2021541595	1348.4897460938	-4.2493963242	-6.2499008179	-6.2502818108	5958	47073
03/07/2017 02:20:00 	15.3999996185	13.5000000000	-31.1335182190	-23.7564373016	16.5652942657	-22.2000007629	-30.6165256500	16.1000003815	29.2000007629	1384.1102294922	-4.2494683266	-6.2499842644	-6.2503180504	5958	47073
03/07/2017 02:10:00 	15.3999996185	13.5115346909	-31.0625000000	-23.4878787994	16.5869483948	-22.2000007629	-30.5523452759	16.1000003815	29.2437248230	1318.6864013672	-4.2494087219	-6.2499408722	-6.2504010201	5958	47073
03/07/2017 02:00:00 	15.3999996185	13.5649547577	-30.9006195068	-23.1666946411	16.6214618683	-22.2000007629	-30.5000000000	16.1000003815	29.2999992371	1357.3930664062	-4.2494378090	-6.2499718666	-6.2503080368	5958	47073
03/07/2017 01:50:00 	15.3807859421	13.6343736649	-30.8191432953	-22.7247848511	16.6435680389	-22.2208347321	-30.5000000000	16.1038284302	29.2999992371	1374.6717529297	-4.2493925095	-6.2499489784	-6.2504010201	5958	47073
03/07/2017 01:40:00 	15.3197727203	13.5212039948	-30.9341106415	-22.7922706604	16.8998107910	-22.2959785461	-30.6878871918	16.1523303986	29.4778976440	1314.2108154297	-4.2494282722	-6.2499127388	-6.2503538132	5958	47073
03/07/2017 01:30:00 	15.3000001907	13.5000000000	-31.2000007629	-22.8786334991	17.0507488251	-22.2930831909	-30.7999992371	16.2000007629	29.5834865570	1342.6689453125	-4.2494297028	-6.2499089241	-6.2504549026	5958	47073
03/07/2017 01:20:00 	15.3000001907	13.5192384720	-31.2000007629	-22.9062690735	17.1571998596	-22.2065448761	-30.7999992371	16.2000007629	29.5698928833	1391.9444580078	-4.2494282722	-6.2498970032	-6.2503132820	5958	47073
03/07/2017 01:10:00 	15.3000001907	13.5269699097	-31.2000007629	-23	17.0687885284	-22.2000007629	-30.8813076019	16.2000007629	29.5453529358	1349.2952880859	-4.2494401932	-6.2499365807	-6.2503876686	5958	47073
03/07/2017 01:00:00 	15.3000001907	13.5067062378	-31.2033615112	-23.0642127991	17.0712299347	-22.1894683838	-30.9081535339	16.2000007629	29.5010681152	1311.7886962891	-4.2493772507	-6.2499122620	-6.2503499985	5958	47073
03/07/2017 00:50:00 	15.3000001907	13.5093431473	-31.2000007629	-23.1000003815	17.5031204224	-22.1319427490	-31	16.2463550568	29.5116539001	1398.1212158203	-4.2494034767	-6.2499127388	-6.2503499985	5958	47073
03/07/2017 00:40:00 	15.3000001907	13.5350456238	-31.1968975067	-23.1931400299	17.3281326294	-22.1000003815	-31	16.2850360870	29.5000000000	1356.0806884766	-4.2493648529	-6.2499084473	-6.2503662109	5958	47073
03/07/2017 00:30:00 	15.3000001907	13.6000003815	-31.2000007629	-23.2764129639	17.4332180023	-22.0663681030	-31	16.2999992371	29.5138874054	1295.3295898438	-4.2494878769	-6.2499208450	-6.2503690720	5958	47073
03/07/2017 00:20:00 	15.3000001907	13.5944328308	-31.2000007629	-23.3820552826	17.8238754272	-22.0037059784	-30.9676780701	16.2999992371	29.5320472717	1404.0010986328	-4.2494330406	-6.2499208450	-6.2502975464	5958	47073
03/07/2017 00:10:00 	15.3000001907	13.5978269577	-31.2000007629	-23.4587707520	17.8935489655	-21.9880619049	-31	16.3281173706	29.6000003815	1362.6005859375	-4.2494630814	-6.2499003410	-6.2505025864	5958	47073
03/07/2017 00:00:00 	15.3000001907	13.5916194916	-31.2603511810	-23.5703830719	18.2415428162	-21.9024772644	-31.0584583282	16.3999996185	29.6052665710	1304.4594726562	-4.2494592667	-6.2499446869	-6.2503600121	5958	47073
02/07/2017 23:50:00 	15.3000001907	13.5876646042	-31.2999992371	-23.7217903137	18.3764495850	-21.8667011261	-31.1000003815	16.4451007843	29.6117324829	1369.2142333984	-4.2494568825	-6.2498774529	-6.2503399849	5958	47073
